Date,Customer_ID,Region,Sales_Rep,Product_ID,Product_Name,Category,Units_Sold,Unit_Price,Revenue,Cost,Profit
2024-12-14,CUST9205,North,Diana,P005,Mouse,Accessories,16,33.02,528.32,432.79,95.53
2024-12-19,CUST0564,East,Bob,P003,Monitor,Electronics,19,202.99,3856.81,2421.51,1435.3
2024-12-20,CUST0244,South,Evan,P006,Tablet,Electronics,11,696.65,7663.15,5730.51,1932.64
2024-06-23,CUST8169,North,Fiona,P003,Monitor,Electronics,6,169.97,1019.82,806.9,212.92
2024-12-11,CUST3657,North,Bob,P001,Laptop,Electronics,18,1120.29,20165.22,15393.52,4771.7
2024-03-30,CUST0573,South,Alice,P004,Keyboard,Accessories,16,47.04,752.64,491.02,261.62
2024-10-11,CUST1489,West,Bob,P003,Monitor,Electronics,16,236.1,3777.6,2580.19,1197.41
2024-01-15,CUST3812,West,Evan,P002,Smartphone,Electronics,8,868.69,6949.52,5074.12,1875.4
2024-04-27,CUST5484,South,Evan,P002,Smartphone,Electronics,6,518.75,3112.5,2356.3,756.2
2024-01-06,CUST4715,West,Bob,P006,Tablet,Electronics,16,546.51,8744.16,6455.45,2288.71
2024-10-04,CUST0878,West,Bob,P001,Laptop,Electronics,3,954.15,2862.45,2040.7,821.75
2024-04-24,CUST2175,East,Alice,P001,Laptop,Electronics,17,854.76,14530.92,9102.78,5428.14
2024-02-26,CUST5536,South,Diana,P004,Keyboard,Accessories,13,37.31,485.03,378.21,106.82
2024-09-02,CUST4018,East,Alice,P002,Smartphone,Electronics,19,551.15,10471.85,8263.22,2208.63
2024-07-16,CUST9925,West,Evan,P006,Tablet,Electronics,4,341.95,1367.8,913.3,454.5
2024-06-26,CUST9232,North,Evan,P006,Tablet,Electronics,19,430.49,8179.31,6113.83,2065.48
2024-09-08,CUST4204,East,Charlie,P003,Monitor,Electronics,17,291.07,4948.19,4119.86,828.33
2024-05-21,CUST2307,East,Charlie,P006,Tablet,Electronics,19,411.2,7812.8,5847.49,1965.31
2024-02-01,CUST4733,West,Charlie,P004,Keyboard,Accessories,5,46.35,231.75,183.29,48.46
2024-02-28,CUST5911,West,Bob,P003,Monitor,Electronics,5,251.83,1259.15,896.44,362.71
2024-05-13,CUST6296,East,Alice,P005,Mouse,Accessories,9,35.54,319.86,267.19,52.67
2024-10-30,CUST5950,West,Charlie,P003,Monitor,Electronics,10,188.79,1887.9,1331.27,556.63
2024-12-12,CUST2623,East,Bob,P005,Mouse,Accessories,3,42.94,128.82,101.1,27.72
2024-11-22,CUST6454,East,Diana,P006,Tablet,Electronics,17,602.48,10242.16,7512.99,2729.17
2024-01-27,CUST0408,East,Bob,P003,Monitor,Electronics,1,282.72,282.72,212.77,69.95
2024-08-20,CUST1253,South,Evan,P001,Laptop,Electronics,16,1171.37,18741.92,12621.49,6120.43
2024-05-06,CUST8180,East,Charlie,P001,Laptop,Electronics,8,1110.74,8885.92,6893.04,1992.88
2024-09-07,CUST7926,South,Fiona,P005,Mouse,Accessories,8,36.53,292.24,210.97,81.27
2024-05-01,CUST2484,South,Charlie,P004,Keyboard,Accessories,4,59.95,239.8,158.95,80.85
2024-06-02,CUST0025,South,Evan,P001,Laptop,Electronics,6,1198.21,7189.26,6058.19,1131.07
2024-12-13,CUST4719,West,Bob,P006,Tablet,Electronics,7,410.02,2870.14,1792.36,1077.78
2024-02-02,CUST2396,North,Diana,P002,Smartphone,Electronics,8,889.86,7118.88,5793.84,1325.04
2024-10-30,CUST7824,North,Fiona,P003,Monitor,Electronics,3,239.88,719.64,493.95,225.69
2024-07-16,CUST9899,West,Diana,P001,Laptop,Electronics,14,894.48,12522.72,8248.53,4274.19
2024-07-21,CUST0011,East,Evan,P002,Smartphone,Electronics,8,882.42,7059.36,4516.75,2542.61
2024-04-07,CUST8947,South,Diana,P002,Smartphone,Electronics,15,646.28,9694.2,7470.32,2223.88
2024-03-01,CUST4607,East,Alice,P002,Smartphone,Electronics,6,879.0,5274.0,3859.84,1414.16
2024-09-04,CUST8314,North,Evan,P006,Tablet,Electronics,2,522.71,1045.42,717.85,327.57
2024-03-11,CUST4429,South,Evan,P001,Laptop,Electronics,4,1119.6,4478.4,3360.64,1117.76
2024-01-19,CUST3853,East,Bob,P001,Laptop,Electronics,16,1127.16,18034.56,14025.39,4009.17
2024-09-28,CUST9638,East,Charlie,P006,Tablet,Electronics,1,464.7,464.7,300.86,163.84
2024-07-02,CUST7435,North,Evan,P002,Smartphone,Electronics,10,578.19,5781.9,3879.35,1902.55
2024-05-29,CUST9259,South,Bob,P004,Keyboard,Accessories,5,45.02,225.1,150.28,74.82
2024-05-03,CUST0524,North,Evan,P003,Monitor,Electronics,5,191.55,957.75,621.57,336.18
2024-09-17,CUST7530,South,Alice,P006,Tablet,Electronics,3,572.28,1716.84,1444.63,272.21
2024-03-30,CUST3726,North,Fiona,P004,Keyboard,Accessories,7,28.86,202.02,136.03,65.99
2024-04-25,CUST4170,West,Evan,P005,Mouse,Accessories,16,41.77,668.32,429.51,238.81
2024-10-30,CUST1947,South,Alice,P002,Smartphone,Electronics,19,794.7,15099.3,12542.96,2556.34
2024-09-20,CUST9635,West,Evan,P002,Smartphone,Electronics,12,698.3,8379.6,6727.1,1652.5
2024-01-24,CUST9321,South,Diana,P001,Laptop,Electronics,2,858.6,1717.2,1395.83,321.37
2024-04-16,CUST2892,North,Diana,P002,Smartphone,Electronics,9,616.35,5547.15,4192.93,1354.22
2024-09-10,CUST5828,South,Evan,P004,Keyboard,Accessories,19,43.32,823.08,661.48,161.6
2024-08-02,CUST7595,West,Evan,P002,Smartphone,Electronics,3,536.01,1608.03,1276.06,331.97
2024-03-06,CUST0924,North,Evan,P005,Mouse,Accessories,12,18.74,224.88,157.74,67.14
2024-06-15,CUST0342,South,Diana,P001,Laptop,Electronics,2,948.97,1897.94,1279.57,618.37
2024-07-01,CUST2072,South,Alice,P004,Keyboard,Accessories,13,22.36,290.68,222.76,67.92
2024-08-22,CUST1510,North,Alice,P004,Keyboard,Accessories,5,33.58,167.9,120.52,47.38
2024-02-21,CUST8806,East,Diana,P001,Laptop,Electronics,7,954.37,6680.59,4694.79,1985.8
2024-04-09,CUST7779,South,Evan,P003,Monitor,Electronics,8,237.84,1902.72,1584.62,318.1
2024-04-01,CUST1493,East,Charlie,P003,Monitor,Electronics,15,295.73,4435.95,3567.66,868.29
2024-06-25,CUST0778,South,Alice,P005,Mouse,Accessories,3,45.3,135.9,89.25,46.65
2024-09-20,CUST3146,West,Bob,P002,Smartphone,Electronics,19,821.97,15617.43,11463.02,4154.41
2024-02-02,CUST2284,North,Fiona,P004,Keyboard,Accessories,5,33.21,166.05,104.33,61.72
2024-02-26,CUST3809,West,Alice,P002,Smartphone,Electronics,3,521.09,1563.27,1086.73,476.54
2024-08-05,CUST4831,South,Fiona,P003,Monitor,Electronics,2,207.54,415.08,296.2,118.88
2024-02-28,CUST2617,East,Charlie,P003,Monitor,Electronics,6,279.57,1677.42,1070.36,607.06
2024-10-07,CUST4565,West,Diana,P004,Keyboard,Accessories,11,58.15,639.65,504.59,135.06
2024-02-09,CUST6072,East,Evan,P002,Smartphone,Electronics,3,673.0,2019.0,1257.96,761.04
2024-01-08,CUST4623,South,Bob,P001,Laptop,Electronics,7,953.95,6677.65,4382.72,2294.93
2024-02-12,CUST6950,West,Diana,P004,Keyboard,Accessories,6,59.53,357.18,237.14,120.04
2024-02-19,CUST7895,West,Alice,P006,Tablet,Electronics,5,366.95,1834.75,1518.95,315.8
2024-10-28,CUST4547,East,Charlie,P004,Keyboard,Accessories,10,45.76,457.6,341.83,115.77
2024-01-26,CUST0709,East,Evan,P002,Smartphone,Electronics,5,617.7,3088.5,2437.46,651.04
2024-08-03,CUST4735,West,Evan,P004,Keyboard,Accessories,9,58.8,529.2,337.01,192.19
2024-06-09,CUST6524,North,Fiona,P001,Laptop,Electronics,13,908.73,11813.49,8512.47,3301.02
2024-03-24,CUST8382,West,Bob,P006,Tablet,Electronics,7,416.02,2912.14,2293.84,618.3
2024-02-26,CUST6228,East,Bob,P001,Laptop,Electronics,4,971.28,3885.12,2450.4,1434.72
2024-05-22,CUST1571,East,Charlie,P005,Mouse,Accessories,20,27.97,559.4,465.28,94.12
2024-12-17,CUST4279,South,Fiona,P002,Smartphone,Electronics,9,501.93,4517.37,3102.63,1414.74
2024-05-03,CUST8597,West,Evan,P004,Keyboard,Accessories,20,59.03,1180.6,726.31,454.29
2024-05-02,CUST8640,East,Charlie,P001,Laptop,Electronics,17,1121.84,19071.28,12591.63,6479.65
2024-06-05,CUST9206,West,Charlie,P005,Mouse,Accessories,8,29.95,239.6,162.97,76.63
2024-01-09,CUST7916,East,Bob,P005,Mouse,Accessories,15,35.11,526.65,417.63,109.02
2024-11-27,CUST0948,East,Bob,P003,Monitor,Electronics,10,288.3,2883.0,2185.35,697.65
2024-12-25,CUST6613,East,Evan,P004,Keyboard,Accessories,17,26.7,453.9,326.52,127.38
2024-07-08,CUST7424,West,Diana,P004,Keyboard,Accessories,17,33.11,562.87,451.25,111.62
2024-10-24,CUST1753,East,Evan,P002,Smartphone,Electronics,11,593.03,6523.33,5152.41,1370.92
2024-11-19,CUST8560,East,Charlie,P001,Laptop,Electronics,18,1143.41,20581.38,17305.93,3275.45
2024-10-08,CUST3645,South,Charlie,P001,Laptop,Electronics,4,1138.45,4553.8,3751.45,802.35
2024-09-13,CUST9220,South,Diana,P004,Keyboard,Accessories,16,22.84,365.44,284.49,80.95
2024-06-26,CUST0333,North,Fiona,P003,Monitor,Electronics,6,182.45,1094.7,903.06,191.64
2024-09-09,CUST6319,South,Charlie,P002,Smartphone,Electronics,20,884.54,17690.8,12242.71,5448.09
2024-10-06,CUST0911,East,Bob,P001,Laptop,Electronics,18,1138.9,20500.2,14098.32,6401.88
2024-09-29,CUST1251,South,Fiona,P002,Smartphone,Electronics,2,725.09,1450.18,959.18,491.0
2024-05-15,CUST6675,East,Alice,P006,Tablet,Electronics,1,326.04,326.04,221.04,105.0
2024-05-18,CUST4735,North,Fiona,P005,Mouse,Accessories,16,20.52,328.32,243.32,85.0
2024-03-08,CUST0233,West,Evan,P001,Laptop,Electronics,7,970.95,6796.65,4635.5,2161.15
2024-12-06,CUST8591,East,Alice,P006,Tablet,Electronics,8,361.48,2891.84,2262.87,628.97
2024-11-27,CUST0555,South,Fiona,P001,Laptop,Electronics,3,982.42,2947.26,2381.74,565.52
2024-08-23,CUST4334,West,Diana,P004,Keyboard,Accessories,1,44.76,44.76,27.99,16.77
2024-07-29,CUST3836,West,Bob,P005,Mouse,Accessories,2,34.32,68.64,49.35,19.29
2024-12-30,CUST2347,West,Charlie,P006,Tablet,Electronics,4,689.88,2759.52,2208.97,550.55
2024-09-19,CUST0776,North,Alice,P005,Mouse,Accessories,6,32.16,192.96,135.74,57.22
2024-07-06,CUST7251,West,Charlie,P001,Laptop,Electronics,13,1054.91,13713.83,11355.41,2358.42
2024-10-17,CUST1033,South,Bob,P001,Laptop,Electronics,1,1037.76,1037.76,742.5,295.26
2024-02-17,CUST8916,North,Diana,P003,Monitor,Electronics,13,207.19,2693.47,2199.59,493.88
2024-06-13,CUST3993,West,Alice,P001,Laptop,Electronics,1,1010.66,1010.66,691.98,318.68
2024-11-15,CUST0102,South,Bob,P001,Laptop,Electronics,16,824.94,13199.04,7987.67,5211.37
2024-08-20,CUST3575,North,Charlie,P002,Smartphone,Electronics,4,567.71,2270.84,1587.18,683.66
2024-07-20,CUST1256,North,Fiona,P001,Laptop,Electronics,2,848.76,1697.52,1428.67,268.85
2024-07-08,CUST9635,North,Alice,P004,Keyboard,Accessories,19,27.84,528.96,352.9,176.06
2024-12-02,CUST7813,North,Alice,P004,Keyboard,Accessories,15,37.45,561.75,409.82,151.93
2024-01-08,CUST6973,South,Bob,P001,Laptop,Electronics,10,1045.55,10455.5,6480.73,3974.77
2024-01-30,CUST9297,West,Charlie,P005,Mouse,Accessories,5,41.03,205.15,141.7,63.45
2024-07-24,CUST6327,North,Diana,P002,Smartphone,Electronics,19,874.76,16620.44,12078.36,4542.08
2024-12-24,CUST7942,North,Bob,P004,Keyboard,Accessories,5,24.34,121.7,100.35,21.35
2024-03-18,CUST9750,West,Charlie,P003,Monitor,Electronics,9,278.07,2502.63,1993.78,508.85
2024-02-06,CUST2568,North,Evan,P003,Monitor,Electronics,2,295.81,591.62,459.41,132.21
2024-04-15,CUST4316,North,Charlie,P006,Tablet,Electronics,5,666.37,3331.85,2693.66,638.19
2024-06-06,CUST5386,North,Bob,P006,Tablet,Electronics,15,679.01,10185.15,7683.9,2501.25
2024-11-02,CUST2267,West,Bob,P003,Monitor,Electronics,5,295.26,1476.3,1125.99,350.31
2024-02-17,CUST7585,East,Charlie,P002,Smartphone,Electronics,12,571.77,6861.24,4314.64,2546.6
2024-12-13,CUST3184,South,Alice,P005,Mouse,Accessories,15,32.42,486.3,306.97,179.33
2024-05-08,CUST2135,North,Bob,P002,Smartphone,Electronics,1,660.25,660.25,510.08,150.17
2024-06-20,CUST7574,East,Charlie,P001,Laptop,Electronics,17,966.13,16424.21,11600.88,4823.33
2024-10-13,CUST9088,North,Diana,P005,Mouse,Accessories,6,21.23,127.38,100.17,27.21
2024-09-07,CUST4904,West,Bob,P002,Smartphone,Electronics,20,524.71,10494.2,8713.27,1780.93
2024-01-06,CUST7359,West,Bob,P001,Laptop,Electronics,19,1165.8,22150.2,15601.6,6548.6
2024-09-01,CUST9973,West,Fiona,P005,Mouse,Accessories,13,16.11,209.43,133.86,75.57
2024-04-15,CUST0681,East,Fiona,P003,Monitor,Electronics,20,239.73,4794.6,3963.85,830.75
2024-09-02,CUST9755,East,Charlie,P004,Keyboard,Accessories,4,59.36,237.44,160.14,77.3
2024-09-11,CUST6669,East,Diana,P003,Monitor,Electronics,17,277.31,4714.27,3692.34,1021.93
2024-01-02,CUST7377,North,Charlie,P004,Keyboard,Accessories,4,29.8,119.2,95.81,23.39
2024-06-15,CUST9536,South,Fiona,P002,Smartphone,Electronics,9,566.92,5102.28,3701.69,1400.59
2024-01-01,CUST3523,South,Bob,P002,Smartphone,Electronics,17,863.57,14680.69,10512.33,4168.36
2024-12-14,CUST8754,East,Bob,P004,Keyboard,Accessories,13,37.05,481.65,327.57,154.08
2024-08-24,CUST4746,West,Fiona,P004,Keyboard,Accessories,10,50.74,507.4,402.17,105.23
2024-07-02,CUST3099,North,Fiona,P003,Monitor,Electronics,11,244.2,2686.2,2046.64,639.56
2024-05-09,CUST3829,West,Diana,P001,Laptop,Electronics,5,1057.28,5286.4,4294.92,991.48
2024-07-11,CUST3298,South,Bob,P003,Monitor,Electronics,19,194.08,3687.52,3041.39,646.13
2024-06-18,CUST4010,South,Charlie,P002,Smartphone,Electronics,8,622.26,4978.08,4177.13,800.95
2024-03-07,CUST2171,West,Charlie,P004,Keyboard,Accessories,14,40.59,568.26,363.96,204.3
2024-12-29,CUST2438,North,Bob,P004,Keyboard,Accessories,12,32.13,385.56,318.24,67.32
2024-12-18,CUST3814,West,Fiona,P006,Tablet,Electronics,20,518.87,10377.4,6519.71,3857.69
2024-08-05,CUST5988,West,Diana,P004,Keyboard,Accessories,3,51.69,155.07,96.07,59.0
2024-05-01,CUST1888,North,Charlie,P001,Laptop,Electronics,4,1165.69,4662.76,3819.56,843.2
2024-08-16,CUST2520,South,Alice,P006,Tablet,Electronics,17,343.18,5834.06,4055.33,1778.73
2024-06-30,CUST1202,North,Charlie,P003,Monitor,Electronics,8,241.43,1931.44,1236.34,695.1
2024-10-24,CUST5536,North,Evan,P005,Mouse,Accessories,15,45.64,684.6,568.12,116.48
2024-08-13,CUST5969,North,Charlie,P001,Laptop,Electronics,13,880.8,11450.4,8588.21,2862.19
2024-04-22,CUST1979,East,Alice,P004,Keyboard,Accessories,20,50.13,1002.6,791.98,210.62
2024-04-22,CUST0499,East,Charlie,P001,Laptop,Electronics,20,1022.67,20453.4,12744.91,7708.49
2024-06-30,CUST3692,South,Alice,P002,Smartphone,Electronics,1,514.2,514.2,367.58,146.62
2024-06-20,CUST2393,West,Fiona,P006,Tablet,Electronics,13,434.36,5646.68,4186.82,1459.86
2024-02-21,CUST8621,South,Diana,P004,Keyboard,Accessories,7,42.14,294.98,238.51,56.47
2024-05-12,CUST6836,South,Fiona,P002,Smartphone,Electronics,6,848.53,5091.18,4085.48,1005.7
2024-08-29,CUST1007,West,Charlie,P006,Tablet,Electronics,4,335.09,1340.36,886.81,453.55
2024-05-24,CUST7795,North,Charlie,P002,Smartphone,Electronics,20,701.18,14023.6,11405.52,2618.08
2024-08-05,CUST7076,East,Bob,P001,Laptop,Electronics,9,1140.21,10261.89,8632.26,1629.63
2024-11-23,CUST4216,West,Alice,P005,Mouse,Accessories,8,16.08,128.64,89.29,39.35
2024-08-02,CUST8295,North,Diana,P003,Monitor,Electronics,7,225.93,1581.51,1028.68,552.83
2024-11-15,CUST8851,East,Charlie,P004,Keyboard,Accessories,10,48.35,483.5,306.34,177.16
2024-01-18,CUST4253,South,Evan,P001,Laptop,Electronics,12,1012.92,12155.04,9288.4,2866.64
2024-05-17,CUST8328,West,Bob,P005,Mouse,Accessories,10,32.1,321.0,219.57,101.43
2024-03-10,CUST9240,South,Bob,P006,Tablet,Electronics,10,433.49,4334.9,3258.89,1076.01
2024-10-19,CUST4581,South,Alice,P003,Monitor,Electronics,11,201.72,2218.92,1495.05,723.87
2024-01-17,CUST6545,North,Alice,P001,Laptop,Electronics,1,845.11,845.11,641.48,203.63
2024-11-25,CUST6091,South,Evan,P004,Keyboard,Accessories,15,41.07,616.05,492.87,123.18
2024-05-06,CUST8953,West,Diana,P006,Tablet,Electronics,2,588.52,1177.04,835.75,341.29
2024-05-15,CUST3522,South,Evan,P002,Smartphone,Electronics,14,737.82,10329.48,8391.64,1937.84
2024-12-24,CUST0138,North,Fiona,P003,Monitor,Electronics,8,288.96,2311.68,1809.46,502.22
2024-12-04,CUST3201,East,Fiona,P006,Tablet,Electronics,5,561.74,2808.7,2203.59,605.11
2024-01-08,CUST7988,South,Alice,P002,Smartphone,Electronics,12,660.12,7921.44,5161.11,2760.33
2024-07-24,CUST8020,North,Alice,P002,Smartphone,Electronics,12,563.25,6759.0,4667.34,2091.66
2024-11-09,CUST7290,East,Alice,P002,Smartphone,Electronics,4,795.24,3180.96,2001.6,1179.36
2024-09-11,CUST3214,West,Bob,P004,Keyboard,Accessories,8,46.68,373.44,258.13,115.31
2024-03-01,CUST1418,East,Diana,P003,Monitor,Electronics,19,244.8,4651.2,2935.29,1715.91
2024-02-20,CUST8973,West,Alice,P005,Mouse,Accessories,10,25.9,259.0,191.22,67.78
2024-12-28,CUST9971,South,Charlie,P004,Keyboard,Accessories,3,29.24,87.72,73.49,14.23
2024-05-30,CUST0925,East,Charlie,P006,Tablet,Electronics,17,572.34,9729.78,6041.77,3688.01
2024-07-09,CUST7929,South,Evan,P005,Mouse,Accessories,6,26.58,159.48,102.03,57.45
2024-05-02,CUST2043,West,Alice,P004,Keyboard,Accessories,9,27.96,251.64,199.97,51.67
2024-01-25,CUST9002,West,Fiona,P002,Smartphone,Electronics,1,757.65,757.65,571.34,186.31
2024-05-03,CUST7736,West,Charlie,P005,Mouse,Accessories,16,34.54,552.64,352.75,199.89
2024-04-11,CUST2241,North,Fiona,P001,Laptop,Electronics,11,888.89,9777.79,7473.43,2304.36
2024-05-18,CUST5796,North,Diana,P005,Mouse,Accessories,15,45.15,677.25,533.1,144.15
2024-11-30,CUST2105,East,Fiona,P004,Keyboard,Accessories,20,43.71,874.2,674.02,200.18
2024-07-11,CUST4773,North,Diana,P004,Keyboard,Accessories,17,33.19,564.23,460.02,104.21
2024-10-17,CUST1373,North,Charlie,P003,Monitor,Electronics,19,185.49,3524.31,2202.12,1322.19
2024-10-10,CUST2788,West,Fiona,P004,Keyboard,Accessories,18,32.71,588.78,495.21,93.57
2024-03-23,CUST0161,South,Diana,P002,Smartphone,Electronics,4,707.16,2828.64,1975.23,853.41
2024-08-22,CUST2006,East,Bob,P002,Smartphone,Electronics,6,592.36,3554.16,2460.66,1093.5
2024-01-04,CUST5802,West,Alice,P002,Smartphone,Electronics,20,763.67,15273.4,10796.54,4476.86
2024-04-10,CUST3940,West,Alice,P002,Smartphone,Electronics,2,834.61,1669.22,1308.12,361.1
2024-12-27,CUST4440,East,Bob,P006,Tablet,Electronics,10,504.47,5044.7,3886.46,1158.24
2024-02-15,CUST5521,West,Fiona,P001,Laptop,Electronics,1,985.68,985.68,663.42,322.26
2024-11-10,CUST4809,West,Fiona,P004,Keyboard,Accessories,16,56.81,908.96,572.9,336.06
2024-02-25,CUST4006,South,Bob,P003,Monitor,Electronics,4,225.21,900.84,562.37,338.47
2024-07-20,CUST3969,West,Bob,P003,Monitor,Electronics,8,278.9,2231.2,1869.52,361.68
2024-08-17,CUST8285,West,Diana,P001,Laptop,Electronics,11,982.7,10809.7,7440.28,3369.42
2024-12-18,CUST5515,North,Diana,P001,Laptop,Electronics,15,1199.85,17997.75,11639.32,6358.43
2024-09-14,CUST6334,East,Alice,P006,Tablet,Electronics,13,471.07,6123.91,3742.64,2381.27
2024-03-04,CUST0775,West,Evan,P005,Mouse,Accessories,12,39.91,478.92,338.42,140.5
2024-02-20,CUST3428,South,Diana,P005,Mouse,Accessories,14,28.04,392.56,319.89,72.67
2024-06-02,CUST4255,North,Bob,P003,Monitor,Electronics,16,190.67,3050.72,1912.26,1138.46
2024-01-01,CUST4260,South,Evan,P006,Tablet,Electronics,9,305.6,2750.4,2167.7,582.7
2024-11-12,CUST5216,West,Alice,P004,Keyboard,Accessories,17,31.34,532.78,432.06,100.72
2024-02-19,CUST2546,North,Evan,P001,Laptop,Electronics,1,1152.75,1152.75,850.78,301.97
2024-07-28,CUST9035,North,Evan,P004,Keyboard,Accessories,4,35.5,142.0,92.89,49.11
2024-09-03,CUST1331,North,Evan,P002,Smartphone,Electronics,19,752.56,14298.64,9097.85,5200.79
2024-06-14,CUST1734,West,Evan,P005,Mouse,Accessories,19,43.24,821.56,607.76,213.8
2024-01-23,CUST8598,North,Diana,P002,Smartphone,Electronics,4,665.33,2661.32,1598.61,1062.71
2024-02-28,CUST1681,North,Evan,P006,Tablet,Electronics,12,482.64,5791.68,4552.94,1238.74
2024-04-17,CUST2051,South,Diana,P004,Keyboard,Accessories,15,47.35,710.25,482.86,227.39
2024-08-01,CUST2109,South,Bob,P002,Smartphone,Electronics,10,738.84,7388.4,4592.83,2795.57
2024-12-29,CUST6615,West,Charlie,P005,Mouse,Accessories,4,46.74,186.96,158.31,28.65
2024-11-25,CUST1273,South,Alice,P006,Tablet,Electronics,3,495.0,1485.0,1072.63,412.37
2024-01-23,CUST1896,South,Charlie,P005,Mouse,Accessories,15,46.53,697.95,518.12,179.83
2024-03-25,CUST2988,East,Charlie,P002,Smartphone,Electronics,16,770.55,12328.8,8712.53,3616.27
2024-12-02,CUST6061,North,Alice,P005,Mouse,Accessories,8,48.34,386.72,272.93,113.79
2024-05-19,CUST6945,East,Alice,P005,Mouse,Accessories,5,26.22,131.1,103.35,27.75
2024-08-14,CUST7681,North,Charlie,P004,Keyboard,Accessories,7,43.85,306.95,219.14,87.81
2024-06-05,CUST8766,North,Fiona,P003,Monitor,Electronics,18,253.98,4571.64,3215.47,1356.17
2024-08-28,CUST0385,South,Bob,P002,Smartphone,Electronics,10,548.59,5485.9,4367.07,1118.83
2024-12-05,CUST9712,West,Fiona,P003,Monitor,Electronics,13,151.86,1974.18,1418.15,556.03
2024-04-23,CUST4846,West,Fiona,P005,Mouse,Accessories,15,26.4,396.0,267.45,128.55
2024-01-27,CUST1883,West,Bob,P003,Monitor,Electronics,10,256.33,2563.3,1883.29,680.01
2024-07-30,CUST2083,East,Charlie,P005,Mouse,Accessories,18,38.08,685.44,429.38,256.06
2024-07-31,CUST4580,North,Charlie,P005,Mouse,Accessories,18,47.88,861.84,723.6,138.24
2024-06-26,CUST3408,East,Fiona,P001,Laptop,Electronics,7,1107.81,7754.67,5312.81,2441.86
2024-09-22,CUST6813,East,Fiona,P004,Keyboard,Accessories,12,22.16,265.92,206.4,59.52
2024-01-25,CUST3591,West,Charlie,P004,Keyboard,Accessories,20,42.51,850.2,601.27,248.93
2024-12-06,CUST5046,North,Bob,P003,Monitor,Electronics,16,282.69,4523.04,2802.26,1720.78
2024-10-13,CUST4079,East,Alice,P003,Monitor,Electronics,8,246.18,1969.44,1437.02,532.42
2024-09-19,CUST2218,West,Diana,P001,Laptop,Electronics,14,947.46,13264.44,9479.85,3784.59
2024-07-29,CUST0699,West,Diana,P004,Keyboard,Accessories,12,36.87,442.44,282.83,159.61
2024-09-03,CUST3820,South,Diana,P006,Tablet,Electronics,2,646.8,1293.6,1064.62,228.98
2024-03-22,CUST1556,North,Fiona,P004,Keyboard,Accessories,16,38.17,610.72,413.98,196.74
2024-03-15,CUST1999,North,Evan,P006,Tablet,Electronics,18,400.77,7213.86,5384.08,1829.78
2024-07-19,CUST4512,North,Evan,P002,Smartphone,Electronics,2,860.84,1721.68,1126.77,594.91
2024-01-12,CUST3002,West,Fiona,P006,Tablet,Electronics,8,434.13,3473.04,2739.62,733.42
2024-04-03,CUST2216,North,Bob,P006,Tablet,Electronics,4,667.8,2671.2,1927.02,744.18
2024-03-15,CUST7137,East,Alice,P001,Laptop,Electronics,1,974.86,974.86,681.08,293.78
2024-03-15,CUST8166,West,Evan,P005,Mouse,Accessories,9,31.62,284.58,227.0,57.58
2024-02-21,CUST8202,West,Evan,P005,Mouse,Accessories,17,49.58,842.86,579.39,263.47
2024-04-16,CUST1398,North,Charlie,P006,Tablet,Electronics,12,486.1,5833.2,4347.16,1486.04
2024-02-23,CUST4813,West,Alice,P005,Mouse,Accessories,3,31.03,93.09,78.24,14.85
2024-05-06,CUST2899,South,Fiona,P006,Tablet,Electronics,20,321.66,6433.2,4463.96,1969.24
2024-05-09,CUST8830,South,Bob,P006,Tablet,Electronics,19,621.21,11802.99,7366.35,4436.64
2024-07-22,CUST6974,East,Bob,P004,Keyboard,Accessories,17,58.49,994.33,694.16,300.17
2024-03-03,CUST5423,North,Fiona,P001,Laptop,Electronics,1,891.59,891.59,744.94,146.65
2024-02-24,CUST4285,North,Alice,P002,Smartphone,Electronics,2,851.29,1702.58,1411.38,291.2
2024-09-25,CUST6669,East,Alice,P003,Monitor,Electronics,6,155.9,935.4,664.83,270.57
2024-07-12,CUST4625,East,Diana,P002,Smartphone,Electronics,7,634.92,4444.44,3599.06,845.38
2024-11-17,CUST9335,West,Fiona,P004,Keyboard,Accessories,2,29.95,59.9,50.76,9.14
2024-02-12,CUST9294,South,Fiona,P001,Laptop,Electronics,1,1015.98,1015.98,809.37,206.61
2024-08-21,CUST3376,West,Evan,P005,Mouse,Accessories,16,16.88,270.08,214.23,55.85
2024-10-21,CUST9303,West,Diana,P004,Keyboard,Accessories,13,22.79,296.27,229.22,67.05
2024-06-12,CUST3214,East,Charlie,P004,Keyboard,Accessories,13,26.09,339.17,284.04,55.13
2024-04-02,CUST4600,South,Alice,P006,Tablet,Electronics,11,461.61,5077.71,3133.26,1944.45
2024-04-20,CUST3133,East,Evan,P003,Monitor,Electronics,7,290.18,2031.26,1683.98,347.28
2024-01-21,CUST5943,South,Alice,P006,Tablet,Electronics,19,647.11,12295.09,9569.34,2725.75
2024-05-06,CUST9454,North,Charlie,P002,Smartphone,Electronics,2,512.75,1025.5,811.67,213.83
2024-11-15,CUST7392,North,Bob,P001,Laptop,Electronics,1,1147.06,1147.06,768.43,378.63
2024-02-05,CUST8044,South,Bob,P004,Keyboard,Accessories,9,27.33,245.97,162.56,83.41
2024-04-01,CUST5101,North,Charlie,P001,Laptop,Electronics,7,919.58,6437.06,4881.7,1555.36
